country_name,country_code,year,financial_normalized_final,year_change,result
"St. Kitts and Nevis",KNA,2021,0.26308439,0.04988009,"Economy Improved"
"St. Kitts and Nevis",KNA,2022,0.28792899,0.02484460,"Economy Improved"
"St. Kitts and Nevis",KNA,2023,0.27027673,-0.01765226,"Economy Declined"
"St. Kitts and Nevis",KNA,2024,0.26885904,-0.00141769,"Economy Declined"
"Korea, Rep.",KOR,2015,0.50759777,NULL,"First Year (No Previous Data)"
"Korea, Rep.",KOR,2016,0.50997977,0.00238200,"Economy Improved"
"Korea, Rep.",KOR,2017,0.51214355,0.00216378,"Economy Improved"
"Korea, Rep.",KOR,2018,0.51535329,0.00320974,"Economy Improved"
"Korea, Rep.",KOR,2019,0.52543007,0.01007678,"Economy Improved"
"Korea, Rep.",KOR,2020,0.53889246,0.01346239,"Economy Improved"
"Korea, Rep.",KOR,2021,0.55948965,0.02059719,"Economy Improved"
"Korea, Rep.",KOR,2022,0.55490155,-0.00458810,"Economy Declined"
"Korea, Rep.",KOR,2023,0.55309406,-0.00180749,"Economy Declined"
"Korea, Rep.",KOR,2024,0.55301869,-0.00007537,"Economy Declined"
Kuwait,KWT,2015,0.28034363,NULL,"First Year (No Previous Data)"
Kuwait,KWT,2016,0.31995125,0.03960762,"Economy Improved"
Kuwait,KWT,2017,0.32893203,0.00898078,"Economy Improved"
Kuwait,KWT,2018,0.34189627,0.01296424,"Economy Improved"
Kuwait,KWT,2019,0.32778630,-0.01410997,"Economy Declined"
Kuwait,KWT,2020,0.28755194,-0.04023436,"Economy Declined"
Kuwait,KWT,2021,0.35503590,0.06748396,"Economy Improved"
Kuwait,KWT,2022,0.35682658,0.00179068,"Economy Improved"
Kuwait,KWT,2023,0.30677635,-0.05005023,"Economy Declined"
Kuwait,KWT,2024,0.31473277,0.00795642,"Economy Improved"
"Latin America & Caribbean (excluding high income)",LAC,2015,0.32946878,NULL,"First Year (No Previous Data)"
"Latin America & Caribbean (excluding high income)",LAC,2016,0.32660051,-0.00286827,"Economy Declined"
"Latin America & Caribbean (excluding high income)",LAC,2017,0.33207659,0.00547608,"Economy Improved"
"Latin America & Caribbean (excluding high income)",LAC,2018,0.33629495,0.00421836,"Economy Improved"
"Latin America & Caribbean (excluding high income)",LAC,2019,0.33208571,-0.00420924,"Economy Declined"
"Latin America & Caribbean (excluding high income)",LAC,2020,0.32066195,-0.01142376,"Economy Declined"
"Latin America & Caribbean (excluding high income)",LAC,2021,0.34795090,0.02728895,"Economy Improved"
"Latin America & Caribbean (excluding high income)",LAC,2022,0.33947705,-0.00847385,"Economy Declined"
"Latin America & Caribbean (excluding high income)",LAC,2023,0.33689467,-0.00258238,"Economy Declined"
"Latin America & Caribbean (excluding high income)",LAC,2024,0.33959906,0.00270439,"Economy Improved"
"Lao PDR",LAO,2015,0.28744111,NULL,"First Year (No Previous Data)"
"Lao PDR",LAO,2016,0.28674054,-0.00070057,"Economy Declined"
"Lao PDR",LAO,2017,0.28673429,-0.00000625,"Economy Declined"
"Lao PDR",LAO,2018,0.28479141,-0.00194288,"Economy Declined"
"Lao PDR",LAO,2019,0.28247484,-0.00231657,"Economy Declined"
"Lao PDR",LAO,2020,0.27032249,-0.01215235,"Economy Declined"
"Lao PDR",LAO,2021,0.27552994,0.00520745,"Economy Improved"
"Lao PDR",LAO,2022,0.26860493,-0.00692501,"Economy Declined"
"Lao PDR",LAO,2023,0.26784818,-0.00075675,"Economy Declined"
"Lao PDR",LAO,2024,0.27182418,0.00397600,"Economy Improved"
Lebanon,LBN,2015,0.14673082,NULL,"First Year (No Previous Data)"
Lebanon,LBN,2016,0.14559521,-0.00113561,"Economy Declined"
Lebanon,LBN,2017,0.14364517,-0.00195004,"Economy Declined"
Lebanon,LBN,2018,0.14297222,-0.00067295,"Economy Declined"
Lebanon,LBN,2019,0.14414606,0.00117384,"Economy Improved"
Lebanon,LBN,2020,0.11284986,-0.03129620,"Economy Declined"
Lebanon,LBN,2021,0.08612287,-0.02672699,"Economy Declined"
Lebanon,LBN,2022,0.07983304,-0.00628983,"Economy Declined"
Lebanon,LBN,2023,0.06066531,-0.01916773,"Economy Declined"
Lebanon,LBN,2024,0.12799898,0.06733367,"Economy Improved"
Liberia,LBR,2015,0.26810655,NULL,"First Year (No Previous Data)"
Liberia,LBR,2016,0.26415494,-0.00395161,"Economy Declined"
Liberia,LBR,2017,0.27205680,0.00790186,"Economy Improved"
Liberia,LBR,2018,0.26479060,-0.00726620,"Economy Declined"
Liberia,LBR,2019,0.25509110,-0.00969950,"Economy Declined"
Liberia,LBR,2020,0.25773897,0.00264787,"Economy Improved"
Liberia,LBR,2021,0.27966717,0.02192820,"Economy Improved"
Liberia,LBR,2022,0.27933880,-0.00032837,"Economy Declined"
Liberia,LBR,2023,0.27808223,-0.00125657,"Economy Declined"
Liberia,LBR,2024,0.27727459,-0.00080764,"Economy Declined"
Libya,LBY,2015,0.29093236,NULL,"First Year (No Previous Data)"
Libya,LBY,2016,0.27980480,-0.01112756,"Economy Declined"
Libya,LBY,2017,0.35265649,0.07285169,"Economy Improved"
Libya,LBY,2018,0.29797395,-0.05468254,"Economy Declined"
Libya,LBY,2019,0.26207354,-0.03590041,"Economy Declined"
Libya,LBY,2020,0.22859711,-0.03347643,"Economy Declined"
Libya,LBY,2021,0.34645371,0.11785660,"Economy Improved"
Libya,LBY,2022,0.26072575,-0.08572796,"Economy Declined"
Libya,LBY,2023,0.30644354,0.04571779,"Economy Improved"
Libya,LBY,2024,0.28849308,-0.01795046,"Economy Declined"
"St. Lucia",LCA,2015,0.41824488,NULL,"First Year (No Previous Data)"
"St. Lucia",LCA,2016,0.41341550,-0.00482938,"Economy Declined"
"St. Lucia",LCA,2017,0.40932410,-0.00409140,"Economy Declined"
"St. Lucia",LCA,2018,0.39957020,-0.00975390,"Economy Declined"
"St. Lucia",LCA,2019,0.39222389,-0.00734631,"Economy Declined"
"St. Lucia",LCA,2020,0.36350546,-0.02871843,"Economy Declined"
"St. Lucia",LCA,2021,0.44411619,0.08061073,"Economy Improved"
"St. Lucia",LCA,2022,0.43828130,-0.00583489,"Economy Declined"
"St. Lucia",LCA,2023,0.39334251,-0.04493879,"Economy Declined"
"St. Lucia",LCA,2024,0.39845557,0.00511306,"Economy Improved"
"Latin America & Caribbean",LCN,2015,0.33486257,NULL,"First Year (No Previous Data)"
"Latin America & Caribbean",LCN,2016,0.33210810,-0.00275447,"Economy Declined"
"Latin America & Caribbean",LCN,2017,0.33713269,0.00502459,"Economy Improved"
"Latin America & Caribbean",LCN,2018,0.34261808,0.00548539,"Economy Improved"
"Latin America & Caribbean",LCN,2019,0.33796899,-0.00464909,"Economy Declined"
"Latin America & Caribbean",LCN,2020,0.32724111,-0.01072788,"Economy Declined"
"Latin America & Caribbean",LCN,2021,0.35372138,0.02648027,"Economy Improved"
"Latin America & Caribbean",LCN,2022,0.34443545,-0.00928593,"Economy Declined"
"Latin America & Caribbean",LCN,2023,0.34157284,-0.00286261,"Economy Declined"
"Latin America & Caribbean",LCN,2024,0.34388344,0.00231060,"Economy Improved"
"Least developed countries: UN classification",LDC,2015,0.27617642,NULL,"First Year (No Previous Data)"
"Least developed countries: UN classification",LDC,2016,0.27753933,0.00136291,"Economy Improved"
"Least developed countries: UN classification",LDC,2017,0.27977655,0.00223722,"Economy Improved"
"Least developed countries: UN classification",LDC,2018,0.28057102,0.00079447,"Economy Improved"
"Least developed countries: UN classification",LDC,2019,0.28120277,0.00063175,"Economy Improved"
"Least developed countries: UN classification",LDC,2020,0.26927545,-0.01192732,"Economy Declined"
"Least developed countries: UN classification",LDC,2021,0.27616337,0.00688792,"Economy Improved"
"Least developed countries: UN classification",LDC,2022,0.27848502,0.00232165,"Economy Improved"
"Least developed countries: UN classification",LDC,2023,0.27539781,-0.00308721,"Economy Declined"
"Least developed countries: UN classification",LDC,2024,0.27832309,0.00292528,"Economy Improved"
"Low income",LIC,2015,0.26467689,NULL,"First Year (No Previous Data)"
"Low income",LIC,2016,0.27008925,0.00541236,"Economy Improved"
"Low income",LIC,2017,0.27234420,0.00225495,"Economy Improved"
"Low income",LIC,2018,0.27664094,0.00429674,"Economy Improved"
"Low income",LIC,2019,0.27699188,0.00035094,"Economy Improved"
"Low income",LIC,2020,0.26675099,-0.01024089,"Economy Declined"
"Low income",LIC,2021,0.27211504,0.00536405,"Economy Improved"
"Low income",LIC,2022,0.27520898,0.00309394,"Economy Improved"
"Low income",LIC,2023,0.26791182,-0.00729716,"Economy Declined"
"Low income",LIC,2024,0.27490296,0.00699114,"Economy Improved"
"Sri Lanka",LKA,2015,0.27941171,NULL,"First Year (No Previous Data)"
"Sri Lanka",LKA,2016,0.28128186,0.00187015,"Economy Improved"
"Sri Lanka",LKA,2017,0.28311295,0.00183109,"Economy Improved"
"Sri Lanka",LKA,2018,0.27564054,-0.00747241,"Economy Declined"
"Sri Lanka",LKA,2019,0.26925754,-0.00638300,"Economy Declined"
"Sri Lanka",LKA,2020,0.25807921,-0.01117833,"Economy Declined"
"Sri Lanka",LKA,2021,0.27817286,0.02009365,"Economy Improved"
"Sri Lanka",LKA,2022,0.23510568,-0.04306718,"Economy Declined"
"Sri Lanka",LKA,2023,0.25940292,0.02429724,"Economy Improved"
"Sri Lanka",LKA,2024,0.28286790,0.02346498,"Economy Improved"
"Lower middle income",LMC,2015,0.28353875,NULL,"First Year (No Previous Data)"
"Lower middle income",LMC,2016,0.28298767,-0.00055108,"Economy Declined"
"Lower middle income",LMC,2017,0.28235211,-0.00063556,"Economy Declined"
"Lower middle income",LMC,2018,0.28201143,-0.00034068,"Economy Declined"
"Lower middle income",LMC,2019,0.27918331,-0.00282812,"Economy Declined"
"Lower middle income",LMC,2020,0.26004886,-0.01913445,"Economy Declined"
"Lower middle income",LMC,2021,0.28453589,0.02448703,"Economy Improved"
"Lower middle income",LMC,2022,0.28261559,-0.00192030,"Economy Declined"
"Lower middle income",LMC,2023,0.28226391,-0.00035168,"Economy Declined"
"Lower middle income",LMC,2024,0.28131086,-0.00095305,"Economy Declined"
"Low & middle income",LMY,2015,0.40971471,NULL,"First Year (No Previous Data)"
"Low & middle income",LMY,2016,0.41236032,0.00264561,"Economy Improved"
"Low & middle income",LMY,2017,0.41374647,0.00138615,"Economy Improved"
"Low & middle income",LMY,2018,0.42090874,0.00716227,"Economy Improved"
"Low & middle income",LMY,2019,0.42149557,0.00058683,"Economy Improved"
"Low & middle income",LMY,2020,0.42925771,0.00776214,"Economy Improved"
"Low & middle income",LMY,2021,0.44572446,0.01646675,"Economy Improved"
"Low & middle income",LMY,2022,0.44668343,0.00095897,"Economy Improved"
"Low & middle income",LMY,2023,0.45694154,0.01025811,"Economy Improved"
"Low & middle income",LMY,2024,0.46351059,0.00656905,"Economy Improved"
Lesotho,LSO,2015,0.35559372,NULL,"First Year (No Previous Data)"
Lesotho,LSO,2016,0.34158510,-0.01400862,"Economy Declined"
Lesotho,LSO,2017,0.33232548,-0.00925962,"Economy Declined"
Lesotho,LSO,2018,0.34777342,0.01544794,"Economy Improved"
Lesotho,LSO,2019,0.34011568,-0.00765774,"Economy Declined"
Lesotho,LSO,2020,0.33166459,-0.00845109,"Economy Declined"
Lesotho,LSO,2021,0.35278889,0.02112430,"Economy Improved"
Lesotho,LSO,2022,0.35330558,0.00051669,"Economy Improved"
Lesotho,LSO,2023,0.34743174,-0.00587384,"Economy Declined"
Lesotho,LSO,2024,0.35580381,0.00837207,"Economy Improved"
"Late-demographic dividend",LTE,2015,0.44472443,NULL,"First Year (No Previous Data)"
"Late-demographic dividend",LTE,2016,0.44653364,0.00180921,"Economy Improved"
"Late-demographic dividend",LTE,2017,0.44488656,-0.00164708,"Economy Declined"
"Late-demographic dividend",LTE,2018,0.44973937,0.00485281,"Economy Improved"
"Late-demographic dividend",LTE,2019,0.45614602,0.00640665,"Economy Improved"
"Late-demographic dividend",LTE,2020,0.46871907,0.01257305,"Economy Improved"
"Late-demographic dividend",LTE,2021,0.47933576,0.01061669,"Economy Improved"
"Late-demographic dividend",LTE,2022,0.48005364,0.00071788,"Economy Improved"
"Late-demographic dividend",LTE,2023,0.49115510,0.01110146,"Economy Improved"
"Late-demographic dividend",LTE,2024,0.49737070,0.00621560,"Economy Improved"
Lithuania,LTU,2015,0.33179212,NULL,"First Year (No Previous Data)"
Lithuania,LTU,2016,0.33259601,0.00080389,"Economy Improved"
Lithuania,LTU,2017,0.33348845,0.00089244,"Economy Improved"
Lithuania,LTU,2018,0.33320166,-0.00028679,"Economy Declined"
Lithuania,LTU,2019,0.33102823,-0.00217343,"Economy Declined"
Lithuania,LTU,2020,0.31832123,-0.01270700,"Economy Declined"
Lithuania,LTU,2021,0.33189343,0.01357220,"Economy Improved"
Lithuania,LTU,2022,0.31515342,-0.01674001,"Economy Declined"
Lithuania,LTU,2023,0.31227005,-0.00288337,"Economy Declined"
Lithuania,LTU,2024,0.32332652,0.01105647,"Economy Improved"
Luxembourg,LUX,2015,0.40083812,NULL,"First Year (No Previous Data)"
Luxembourg,LUX,2016,0.41346789,0.01262977,"Economy Improved"
Luxembourg,LUX,2017,0.41039341,-0.00307448,"Economy Declined"
Luxembourg,LUX,2018,0.41822212,0.00782871,"Economy Improved"
Luxembourg,LUX,2019,0.42572005,0.00749793,"Economy Improved"
Luxembourg,LUX,2020,0.42022135,-0.00549870,"Economy Declined"
Luxembourg,LUX,2021,0.42662449,0.00640314,"Economy Improved"
Luxembourg,LUX,2022,0.40596196,-0.02066253,"Economy Declined"
Luxembourg,LUX,2023,0.39658215,-0.00937981,"Economy Declined"
Luxembourg,LUX,2024,0.38646828,-0.01011387,"Economy Declined"
Latvia,LVA,2015,0.34561094,NULL,"First Year (No Previous Data)"
Latvia,LVA,2016,0.34049688,-0.00511406,"Economy Declined"
Latvia,LVA,2017,0.33480725,-0.00568963,"Economy Declined"
Latvia,LVA,2018,0.32892748,-0.00587977,"Economy Declined"
Latvia,LVA,2019,0.31734157,-0.01158591,"Economy Declined"
Latvia,LVA,2020,0.30733977,-0.01000180,"Economy Declined"
Latvia,LVA,2021,0.32703662,0.01969685,"Economy Improved"
Latvia,LVA,2022,0.30799707,-0.01903955,"Economy Declined"
Latvia,LVA,2023,0.30117063,-0.00682644,"Economy Declined"
Latvia,LVA,2024,0.30754147,0.00637084,"Economy Improved"
"Macao SAR, China",MAC,2015,0.28062394,NULL,"First Year (No Previous Data)"
"Macao SAR, China",MAC,2016,0.33788674,0.05726280,"Economy Improved"
"Macao SAR, China",MAC,2017,0.35829623,0.02040949,"Economy Improved"
"Macao SAR, China",MAC,2018,0.35199241,-0.00630382,"Economy Declined"
"Macao SAR, China",MAC,2019,0.33850208,-0.01349033,"Economy Declined"
"Macao SAR, China",MAC,2020,0.42646857,0.08796649,"Economy Improved"
"Macao SAR, China",MAC,2021,0.55095554,0.12448697,"Economy Improved"
"Macao SAR, China",MAC,2022,0.53477917,-0.01617637,"Economy Declined"
"Macao SAR, China",MAC,2023,0.55779805,0.02301888,"Economy Improved"
"Macao SAR, China",MAC,2024,0.37272690,-0.18507115,"Economy Declined"
Morocco,MAR,2015,0.28055740,NULL,"First Year (No Previous Data)"
Morocco,MAR,2016,0.27169171,-0.00886569,"Economy Declined"
Morocco,MAR,2017,0.28253236,0.01084065,"Economy Improved"
Morocco,MAR,2018,0.27752831,-0.00500405,"Economy Declined"
Morocco,MAR,2019,0.27768554,0.00015723,"Economy Improved"
Morocco,MAR,2020,0.25423835,-0.02344719,"Economy Declined"
Morocco,MAR,2021,0.28943054,0.03519219,"Economy Improved"
Morocco,MAR,2022,0.27275584,-0.01667470,"Economy Declined"
Morocco,MAR,2023,0.27725256,0.00449672,"Economy Improved"
Morocco,MAR,2024,0.27950327,0.00225071,"Economy Improved"
Monaco,MCO,2015,0.13717524,NULL,"First Year (No Previous Data)"
Monaco,MCO,2016,0.13278082,-0.00439442,"Economy Declined"
Monaco,MCO,2017,0.11839488,-0.01438594,"Economy Declined"
Monaco,MCO,2018,0.13900239,0.02060751,"Economy Improved"
Monaco,MCO,2019,0.14228664,0.00328425,"Economy Improved"
Monaco,MCO,2020,0.09519698,-0.04708966,"Economy Declined"
Monaco,MCO,2021,0.17723383,0.08203685,"Economy Improved"
Monaco,MCO,2022,0.15188497,-0.02534886,"Economy Declined"
Monaco,MCO,2023,0.13840105,-0.01348392,"Economy Declined"
Monaco,MCO,2024,0.14550150,0.00710045,"Economy Improved"
Moldova,MDA,2015,0.35778738,NULL,"First Year (No Previous Data)"
Moldova,MDA,2016,0.35665634,-0.00113104,"Economy Declined"
Moldova,MDA,2017,0.35939500,0.00273866,"Economy Improved"
Moldova,MDA,2018,0.35933597,-0.00005903,"Economy Declined"
Moldova,MDA,2019,0.36301508,0.00367911,"Economy Improved"
Moldova,MDA,2020,0.34111261,-0.02190247,"Economy Declined"
Moldova,MDA,2021,0.39357996,0.05246735,"Economy Improved"
Moldova,MDA,2022,0.34844880,-0.04513116,"Economy Declined"
Moldova,MDA,2023,0.35460578,0.00615698,"Economy Improved"
Moldova,MDA,2024,0.36139677,0.00679099,"Economy Improved"
Madagascar,MDG,2015,0.14582761,NULL,"First Year (No Previous Data)"
Madagascar,MDG,2016,0.14722537,0.00139776,"Economy Improved"
Madagascar,MDG,2017,0.14824104,0.00101567,"Economy Improved"
Madagascar,MDG,2018,0.14689557,-0.00134547,"Economy Declined"
Madagascar,MDG,2019,0.15146299,0.00456742,"Economy Improved"
Madagascar,MDG,2020,0.12786091,-0.02360208,"Economy Declined"
Madagascar,MDG,2021,0.15714267,0.02928176,"Economy Improved"
Madagascar,MDG,2022,0.15712158,-0.00002109,"Economy Declined"
Madagascar,MDG,2023,0.15506007,-0.00206151,"Economy Declined"
Madagascar,MDG,2024,0.15439838,-0.00066169,"Economy Declined"
Maldives,MDV,2015,0.36976716,NULL,"First Year (No Previous Data)"
Maldives,MDV,2016,0.36929522,-0.00047194,"Economy Declined"
Maldives,MDV,2017,0.37412740,0.00483218,"Economy Improved"
Maldives,MDV,2018,0.37945117,0.00532377,"Economy Improved"
Maldives,MDV,2019,0.36960211,-0.00984906,"Economy Declined"
Maldives,MDV,2020,0.30538220,-0.06421991,"Economy Declined"
Maldives,MDV,2021,0.45605868,0.15067648,"Economy Improved"
Maldives,MDV,2022,0.39631115,-0.05974753,"Economy Declined"
Maldives,MDV,2023,0.37393063,-0.02238052,"Economy Declined"
Maldives,MDV,2024,0.37227142,-0.00165921,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2015,0.27687651,NULL,"First Year (No Previous Data)"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2016,0.28048774,0.00361123,"Economy Improved"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2017,0.27513535,-0.00535239,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2018,0.27592134,0.00078599,"Economy Improved"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2019,0.27428117,-0.00164017,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2020,0.26228167,-0.01199950,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2021,0.28167550,0.01939383,"Economy Improved"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2022,0.28405337,0.00237787,"Economy Improved"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2023,0.27472576,-0.00932761,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2024,0.27520091,0.00047515,"Economy Improved"
Mexico,MEX,2015,0.37263894,NULL,"First Year (No Previous Data)"
Mexico,MEX,2016,0.37517139,0.00253245,"Economy Improved"
Mexico,MEX,2017,0.37378465,-0.00138674,"Economy Declined"
Mexico,MEX,2018,0.37108252,-0.00270213,"Economy Declined"
Mexico,MEX,2019,0.36740419,-0.00367833,"Economy Declined"
Mexico,MEX,2020,0.35369664,-0.01370755,"Economy Declined"
Mexico,MEX,2021,0.38499246,0.03129582,"Economy Improved"
Mexico,MEX,2022,0.37636959,-0.00862287,"Economy Declined"
Mexico,MEX,2023,0.36869607,-0.00767352,"Economy Declined"
Mexico,MEX,2024,0.36731815,-0.00137792,"Economy Declined"
"Marshall Islands",MHL,2015,0.13019042,NULL,"First Year (No Previous Data)"
"Marshall Islands",MHL,2016,0.13160126,0.00141084,"Economy Improved"
"Marshall Islands",MHL,2017,0.13405289,0.00245163,"Economy Improved"
"Marshall Islands",MHL,2018,0.13851669,0.00446380,"Economy Improved"
"Marshall Islands",MHL,2019,0.14998844,0.01147175,"Economy Improved"
"Marshall Islands",MHL,2020,0.11941254,-0.03057590,"Economy Declined"
"Marshall Islands",MHL,2021,0.13081489,0.01140235,"Economy Improved"
"Marshall Islands",MHL,2022,0.12420014,-0.00661475,"Economy Declined"
"Marshall Islands",MHL,2023,0.11423175,-0.00996839,"Economy Declined"
"Marshall Islands",MHL,2024,0.13160126,0.01736951,"Economy Improved"
"Middle income",MIC,2015,0.41123862,NULL,"First Year (No Previous Data)"
"Middle income",MIC,2016,0.41371835,0.00247973,"Economy Improved"
"Middle income",MIC,2017,0.41508520,0.00136685,"Economy Improved"
"Middle income",MIC,2018,0.42217498,0.00708978,"Economy Improved"
"Middle income",MIC,2019,0.42276526,0.00059028,"Economy Improved"
"Middle income",MIC,2020,0.43083538,0.00807012,"Economy Improved"
"Middle income",MIC,2021,0.44723008,0.01639470,"Economy Improved"
"Middle income",MIC,2022,0.44835218,0.00112210,"Economy Improved"
"Middle income",MIC,2023,0.45855456,0.01020238,"Economy Improved"
"Middle income",MIC,2024,0.46467913,0.00612457,"Economy Improved"
"North Macedonia",MKD,2015,0.40020795,NULL,"First Year (No Previous Data)"
"North Macedonia",MKD,2016,0.39583933,-0.00436862,"Economy Declined"
"North Macedonia",MKD,2017,0.39208348,-0.00375585,"Economy Declined"
"North Macedonia",MKD,2018,0.39861493,0.00653145,"Economy Improved"
"North Macedonia",MKD,2019,0.39961782,0.00100289,"Economy Improved"
"North Macedonia",MKD,2020,0.38697651,-0.01264131,"Economy Declined"
"North Macedonia",MKD,2021,0.41095749,0.02398098,"Economy Improved"
"North Macedonia",MKD,2022,0.40630844,-0.00464905,"Economy Declined"
"North Macedonia",MKD,2023,0.40255237,-0.00375607,"Economy Declined"
"North Macedonia",MKD,2024,0.40328814,0.00073577,"Economy Improved"
Mali,MLI,2015,0.31002555,NULL,"First Year (No Previous Data)"
Mali,MLI,2016,0.31231306,0.00228751,"Economy Improved"
Mali,MLI,2017,0.30898794,-0.00332512,"Economy Declined"
Mali,MLI,2018,0.30790204,-0.00108590,"Economy Declined"
Mali,MLI,2019,0.30786808,-0.00003396,"Economy Declined"
Mali,MLI,2020,0.29455465,-0.01331343,"Economy Declined"
Mali,MLI,2021,0.30565839,0.01110374,"Economy Improved"
Mali,MLI,2022,0.30627832,0.00061993,"Economy Improved"
Mali,MLI,2023,0.30936903,0.00309071,"Economy Improved"
Mali,MLI,2024,0.30841845,-0.00095058,"Economy Declined"
Malta,MLT,2015,0.40581294,NULL,"First Year (No Previous Data)"
Malta,MLT,2016,0.38741750,-0.01839544,"Economy Declined"
Malta,MLT,2017,0.39582115,0.00840365,"Economy Improved"
Malta,MLT,2018,0.38000927,-0.01581188,"Economy Declined"
Malta,MLT,2019,0.37327536,-0.00673391,"Economy Declined"
Malta,MLT,2020,0.36407968,-0.00919568,"Economy Declined"
Malta,MLT,2021,0.39330787,0.02922819,"Economy Improved"
Malta,MLT,2022,0.36702474,-0.02628313,"Economy Declined"
Malta,MLT,2023,0.37955526,0.01253052,"Economy Improved"
Malta,MLT,2024,0.36882558,-0.01072968,"Economy Declined"
Myanmar,MMR,2015,0.14198597,NULL,"First Year (No Previous Data)"
Myanmar,MMR,2016,0.13937245,-0.00261352,"Economy Declined"
Myanmar,MMR,2017,0.14002004,0.00064759,"Economy Improved"
Myanmar,MMR,2018,0.14032072,0.00030068,"Economy Improved"
Myanmar,MMR,2019,0.14103770,0.00071698,"Economy Improved"
Myanmar,MMR,2020,0.10488783,-0.03614987,"Economy Declined"
Myanmar,MMR,2021,0.09801866,-0.00686917,"Economy Declined"
Myanmar,MMR,2022,0.13516306,0.03714440,"Economy Improved"
Myanmar,MMR,2023,0.12803947,-0.00712359,"Economy Declined"
Myanmar,MMR,2024,0.12357567,-0.00446380,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2015,0.31886984,NULL,"First Year (No Previous Data)"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2016,0.33297111,0.01410127,"Economy Improved"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2017,0.31583339,-0.01713772,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2018,0.30730232,-0.00853107,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2019,0.30636009,-0.00094223,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2020,0.30278179,-0.00357830,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2021,0.31723523,0.01445344,"Economy Improved"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2022,0.31347354,-0.00376169,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2023,0.31073041,-0.00274313,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2024,0.30159212,-0.00913829,"Economy Declined"
Montenegro,MNE,2015,0.39347046,NULL,"First Year (No Previous Data)"
Montenegro,MNE,2016,0.39896845,0.00549799,"Economy Improved"
Montenegro,MNE,2017,0.39754472,-0.00142373,"Economy Declined"
Montenegro,MNE,2018,0.40122640,0.00368168,"Economy Improved"
Montenegro,MNE,2019,0.39915110,-0.00207530,"Economy Declined"
Montenegro,MNE,2020,0.36735520,-0.03179590,"Economy Declined"
Montenegro,MNE,2021,0.42682321,0.05946801,"Economy Improved"
Montenegro,MNE,2022,0.41041887,-0.01640434,"Economy Declined"
Montenegro,MNE,2023,0.40133833,-0.00908054,"Economy Declined"
Montenegro,MNE,2024,0.39203444,-0.00930389,"Economy Declined"
Mongolia,MNG,2015,0.27442594,NULL,"First Year (No Previous Data)"
Mongolia,MNG,2016,0.27428313,-0.00014281,"Economy Declined"
Mongolia,MNG,2017,0.28251644,0.00823331,"Economy Improved"
Mongolia,MNG,2018,0.28640988,0.00389344,"Economy Improved"
Mongolia,MNG,2019,0.28127684,-0.00513304,"Economy Declined"
Mongolia,MNG,2020,0.25914712,-0.02212972,"Economy Declined"
Mongolia,MNG,2021,0.27209501,0.01294789,"Economy Improved"
Mongolia,MNG,2022,0.27695699,0.00486198,"Economy Improved"
Mongolia,MNG,2023,0.28432003,0.00736304,"Economy Improved"
Mongolia,MNG,2024,0.28058344,-0.00373659,"Economy Declined"
Mozambique,MOZ,2015,0.37646321,NULL,"First Year (No Previous Data)"
Mozambique,MOZ,2016,0.36286341,-0.01359980,"Economy Declined"
Mozambique,MOZ,2017,0.33714176,-0.02572165,"Economy Declined"
Mozambique,MOZ,2018,0.33999151,0.00284975,"Economy Improved"
Mozambique,MOZ,2019,0.34230649,0.00231498,"Economy Improved"
Mozambique,MOZ,2020,0.33769569,-0.00461080,"Economy Declined"
Mozambique,MOZ,2021,0.34425224,0.00655655,"Economy Improved"
Mozambique,MOZ,2022,0.34763545,0.00338321,"Economy Improved"
Mozambique,MOZ,2023,0.33923163,-0.00840382,"Economy Declined"
Mozambique,MOZ,2024,0.33542207,-0.00380956,"Economy Declined"
Mauritania,MRT,2015,0.28231657,NULL,"First Year (No Previous Data)"
Mauritania,MRT,2016,0.27346822,-0.00884835,"Economy Declined"
