country_name,country_code,year,financial_normalized_final,indicator_status
"Russian Federation",RUS,2018,0.27651402,"GDP: Growing Economy | Inflation: Price Stable"
"Russian Federation",RUS,2019,0.27449522,"Inflation: Price Stable | GDP: Growing Economy"
"Russian Federation",RUS,2020,0.26369467,"Inflation: Price Stable"
"Russian Federation",RUS,2021,0.28213455,"Inflation: Price Stable | GDP: Growing Economy"
"Russian Federation",RUS,2022,0.26253196,"GDP: Growing Economy | Inflation: Price Stable"
"Russian Federation",RUS,2023,0.27830808,"Inflation: Price Stable | GDP: Growing Economy"
"Russian Federation",RUS,2024,0.27793058,"GDP: Growing Economy | Inflation: Price Stable"
Rwanda,RWA,2015,0.35341775,"Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Rwanda,RWA,2016,0.35029495,"Inflation: Price Stable | GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
Rwanda,RWA,2017,0.34925771,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
Rwanda,RWA,2018,0.35322158,"Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Rwanda,RWA,2019,0.35874506,"Inflation: Price Stable | GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
Rwanda,RWA,2020,0.33724295,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | Interest Rate: High Cost"
Rwanda,RWA,2021,0.36993375,"Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Rwanda,RWA,2022,0.36796346,"Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak"
Rwanda,RWA,2023,0.36289332,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable"
Rwanda,RWA,2024,0.36194539,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Samoa,WSM,2015,0.42810243,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Samoa,WSM,2016,0.44078663,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Samoa,WSM,2017,0.42616255,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | GDP: Growing Economy | Inflation: Price Stable"
Samoa,WSM,2018,0.42682966,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Samoa,WSM,2019,0.44270670,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Samoa,WSM,2020,0.43139274,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable"
Samoa,WSM,2021,0.43396528,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | GDP: Weak Economy"
Samoa,WSM,2022,0.44387977,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
Samoa,WSM,2023,0.45921514,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Samoa,WSM,2024,0.43288977,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
"San Marino",SMR,2015,0.14523961,"Inflation: Price Stable"
"San Marino",SMR,2016,0.14505226,"Inflation: Price Stable"
"San Marino",SMR,2017,0.14491078,"Inflation: Price Stable"
"San Marino",SMR,2018,0.14485343,"Inflation: Price Stable"
"San Marino",SMR,2019,0.14511726,"Inflation: Price Stable"
"San Marino",SMR,2020,0.14534667,"Inflation: Price Stable"
"San Marino",SMR,2021,0.14467754,"Inflation: Price Stable"
"San Marino",SMR,2022,0.14325899,"Inflation: Price Stable"
"San Marino",SMR,2023,0.14302957,"Inflation: Price Stable"
"San Marino",SMR,2024,0.14482284,"Inflation: Price Stable"
"Sao Tome and Principe",STP,2015,0.27267050,"GDP: Growing Economy | Inflation: Price Stable"
"Sao Tome and Principe",STP,2016,0.28102046,"Inflation: Price Stable | GDP: Growing Economy"
"Sao Tome and Principe",STP,2017,0.27844629,"GDP: Growing Economy | Inflation: Price Stable"
"Sao Tome and Principe",STP,2018,0.27823722,"Inflation: Price Stable | GDP: Growing Economy"
"Sao Tome and Principe",STP,2019,0.27281311,"GDP: Growing Economy | Inflation: Price Stable"
"Sao Tome and Principe",STP,2020,0.27342099,"Inflation: Price Stable | GDP: Growing Economy"
"Sao Tome and Principe",STP,2021,0.27239811,"GDP: Growing Economy | Inflation: Price Stable"
"Sao Tome and Principe",STP,2022,0.26462297,"Inflation: Price Stable | GDP: Growing Economy"
"Sao Tome and Principe",STP,2023,0.26384287,"GDP: Growing Economy | Inflation: Price Stable"
"Sao Tome and Principe",STP,2024,0.26817337,"Inflation: Price Stable | GDP: Growing Economy"
"Saudi Arabia",SAU,2015,0.28142751,"GDP: Growing Economy | Inflation: Price Stable"
"Saudi Arabia",SAU,2016,0.27426411,"Inflation: Price Stable | GDP: Growing Economy"
"Saudi Arabia",SAU,2017,0.27416263,"GDP: Growing Economy | Inflation: Price Stable"
"Saudi Arabia",SAU,2018,0.27764218,"Inflation: Price Stable | GDP: Growing Economy"
"Saudi Arabia",SAU,2019,0.27538732,"GDP: Growing Economy | Inflation: Price Stable"
"Saudi Arabia",SAU,2020,0.26103871,"Inflation: Price Stable"
"Saudi Arabia",SAU,2021,0.28502587,"GDP: Growing Economy | Inflation: Price Stable"
"Saudi Arabia",SAU,2022,0.29792589,"GDP: Growing Economy | Inflation: Price Stable"
"Saudi Arabia",SAU,2023,0.27147414,"Inflation: Price Stable | GDP: Growing Economy"
"Saudi Arabia",SAU,2024,0.27509562,"GDP: Growing Economy | Inflation: Price Stable"
Senegal,SEN,2015,0.31966845,"Inflation: Price Stable | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
Senegal,SEN,2016,0.32008160,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Senegal,SEN,2017,0.32494517,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Senegal,SEN,2018,0.32234371,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Senegal,SEN,2019,0.31810385,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Senegal,SEN,2020,0.30994693,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Senegal,SEN,2021,0.32294204,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Senegal,SEN,2022,0.31705503,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Private Credit: Weak"
Senegal,SEN,2023,0.31841324,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Senegal,SEN,2024,0.32141627,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Serbia,SRB,2015,0.32397849,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Serbia,SRB,2016,0.32848822,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Serbia,SRB,2017,0.32531429,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
Serbia,SRB,2018,0.33248002,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Serbia,SRB,2019,0.33338690,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Serbia,SRB,2020,0.32492465,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
Serbia,SRB,2021,0.34170543,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Serbia,SRB,2022,0.32226626,"Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak"
Serbia,SRB,2023,0.31701360,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Serbia,SRB,2024,0.31985720,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Seychelles,SYC,2015,0.33184290,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy"
Seychelles,SYC,2016,0.33941731,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
Seychelles,SYC,2017,0.33230563,"Interest Rate: High Cost | GDP: Growing Economy | Inflation: Price Stable"
Seychelles,SYC,2018,0.32865620,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy"
Seychelles,SYC,2019,0.32606917,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
Seychelles,SYC,2020,0.29401994,"Interest Rate: High Cost | GDP: Weak Economy | Inflation: Price Stable"
Seychelles,SYC,2021,0.31895390,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy"
Seychelles,SYC,2022,0.34840436,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable"
Seychelles,SYC,2023,0.32824382,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy"
Seychelles,SYC,2024,0.32410169,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
"Sierra Leone",SLE,2015,0.29899617,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Weak Economy"
"Sierra Leone",SLE,2016,0.32642739,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
"Sierra Leone",SLE,2017,0.32039573,"Inflation: Price Stable | GDP: Growing Economy | Interest Rate: High Cost"
"Sierra Leone",SLE,2018,0.33001889,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
"Sierra Leone",SLE,2019,0.32806722,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
"Sierra Leone",SLE,2020,0.31644088,"Inflation: Price Stable | GDP: Growing Economy | Interest Rate: High Cost"
"Sierra Leone",SLE,2021,0.32673130,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
"Sierra Leone",SLE,2022,0.33830305,"GDP: Growing Economy | Interest Rate: Normal Cost | Inflation: Price Stable"
"Sierra Leone",SLE,2023,0.33268361,"GDP: Growing Economy | Interest Rate: Normal Cost | Inflation: Price Stable"
"Sierra Leone",SLE,2024,0.31808917,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
Singapore,SGP,2015,0.27820723,"GDP: Growing Economy | Inflation: Price Stable"
Singapore,SGP,2016,0.27999195,"Inflation: Price Stable | GDP: Growing Economy"
Singapore,SGP,2017,0.28125591,"GDP: Growing Economy | Inflation: Price Stable"
Singapore,SGP,2018,0.27892720,"Inflation: Price Stable | GDP: Growing Economy"
Singapore,SGP,2019,0.27392799,"GDP: Growing Economy | Inflation: Price Stable"
Singapore,SGP,2020,0.26236914,"Inflation: Price Stable"
Singapore,SGP,2021,0.29280246,"GDP: Growing Economy | Inflation: Price Stable"
Singapore,SGP,2022,0.27827805,"Inflation: Price Stable | GDP: Growing Economy"
Singapore,SGP,2023,0.27347869,"GDP: Growing Economy | Inflation: Price Stable"
Singapore,SGP,2024,0.28035568,"Inflation: Price Stable | GDP: Growing Economy"
"Sint Maarten (Dutch part)",SXM,2015,0.12607355,"GDP: Growing Economy"
"Sint Maarten (Dutch part)",SXM,2016,0.12806260,"GDP: Growing Economy"
"Sint Maarten (Dutch part)",SXM,2017,0.10838023,"GDP: Weak Economy"
"Sint Maarten (Dutch part)",SXM,2018,0.10995297,"GDP: Weak Economy"
"Sint Maarten (Dutch part)",SXM,2019,0.15119112,"GDP: Growing Economy"
"Sint Maarten (Dutch part)",SXM,2020,0.09501195,"GDP: Weak Economy"
"Sint Maarten (Dutch part)",SXM,2021,0.13641200,"GDP: Growing Economy"
"Sint Maarten (Dutch part)",SXM,2022,0.15796777,"GDP: Growing Economy"
"Sint Maarten (Dutch part)",SXM,2023,0.13460797,"GDP: Growing Economy"
"Sint Maarten (Dutch part)",SXM,2024,0.13275769,"GDP: Growing Economy"
"Slovak Republic",SVK,2015,0.35233450,"Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak"
"Slovak Republic",SVK,2016,0.35104673,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Slovak Republic",SVK,2017,0.35699405,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Slovak Republic",SVK,2018,0.36148376,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Slovak Republic",SVK,2019,0.35874555,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Slovak Republic",SVK,2020,0.35224832,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
"Slovak Republic",SVK,2021,0.37010645,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Slovak Republic",SVK,2022,0.35688114,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Slovak Republic",SVK,2023,0.35393533,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Slovak Republic",SVK,2024,0.35396487,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Slovenia,SVN,2015,0.34315648,"Inflation: Price Stable | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
Slovenia,SVN,2016,0.33994803,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Slovenia,SVN,2017,0.34198052,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Slovenia,SVN,2018,0.33754293,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Slovenia,SVN,2019,0.33419311,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Slovenia,SVN,2020,0.31845448,"Private Credit: Weak | Private Credit: Weak | GDP: Weak Economy | Inflation: Price Stable"
Slovenia,SVN,2021,0.34315760,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Slovenia,SVN,2022,0.32732922,"Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable"
Slovenia,SVN,2023,0.32037213,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Slovenia,SVN,2024,0.31966889,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Small states",SST,2015,0.37938097,"Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak"
"Small states",SST,2016,0.37675814,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Small states",SST,2017,0.37801201,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Small states",SST,2018,0.36727963,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Small states",SST,2019,0.36186622,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Small states",SST,2020,0.34819946,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Weak Economy"
"Small states",SST,2021,0.37091324,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Small states",SST,2022,0.36037738,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Small states",SST,2023,0.35456110,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Small states",SST,2024,0.35698959,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Solomon Islands",SLB,2015,0.31713151,"Inflation: Price Stable | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
"Solomon Islands",SLB,2016,0.32737280,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Solomon Islands",SLB,2017,0.32027392,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Solomon Islands",SLB,2018,0.31481320,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Solomon Islands",SLB,2019,0.31325638,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Solomon Islands",SLB,2020,0.30345929,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
"Solomon Islands",SLB,2021,0.31228848,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Solomon Islands",SLB,2022,0.30734354,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
"Solomon Islands",SLB,2023,0.31983627,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Solomon Islands",SLB,2024,0.31925799,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Somalia, Fed. Rep.",SOM,2015,0.15001156,"GDP: Growing Economy"
"Somalia, Fed. Rep.",SOM,2016,0.14207848,"GDP: Growing Economy"
"Somalia, Fed. Rep.",SOM,2017,0.15991057,"GDP: Growing Economy"
"Somalia, Fed. Rep.",SOM,2018,0.13056048,"GDP: Growing Economy"
"Somalia, Fed. Rep.",SOM,2019,0.13229512,"GDP: Growing Economy"
"Somalia, Fed. Rep.",SOM,2020,0.11943566,NULL
"Somalia, Fed. Rep.",SOM,2021,0.13379847,"GDP: Growing Economy"
"Somalia, Fed. Rep.",SOM,2022,0.13211009,"GDP: Growing Economy"
"Somalia, Fed. Rep.",SOM,2023,0.13548686,"GDP: Growing Economy"
"Somalia, Fed. Rep.",SOM,2024,0.13532496,"GDP: Growing Economy"
"South Africa",ZAF,2015,0.32579978,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
"South Africa",ZAF,2016,0.32394197,"Interest Rate: High Cost | GDP: Growing Economy | Inflation: Price Stable"
"South Africa",ZAF,2017,0.32400761,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy"
"South Africa",ZAF,2018,0.32375319,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
"South Africa",ZAF,2019,0.32160519,"Interest Rate: High Cost | GDP: Growing Economy | Inflation: Price Stable"
"South Africa",ZAF,2020,0.31071865,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Weak Economy"
"South Africa",ZAF,2021,0.33760148,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
"South Africa",ZAF,2022,0.32690465,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
"South Africa",ZAF,2023,0.32069252,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable"
"South Africa",ZAF,2024,0.31957235,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
"South Asia",SAS,2015,0.28709337,"GDP: Growing Economy | Inflation: Price Stable"
"South Asia",SAS,2016,0.28784803,"Inflation: Price Stable | GDP: Growing Economy"
"South Asia",SAS,2017,0.28521426,"GDP: Growing Economy | Inflation: Price Stable"
"South Asia",SAS,2018,0.28462196,"Inflation: Price Stable | GDP: Growing Economy"
"South Asia",SAS,2019,0.27918770,"GDP: Growing Economy | Inflation: Price Stable"
"South Asia",SAS,2020,0.25741081,"Inflation: Price Stable | GDP: Weak Economy"
"South Asia",SAS,2021,0.29046818,"GDP: Growing Economy | Inflation: Price Stable"
"South Asia",SAS,2022,0.28479200,"Inflation: Price Stable | GDP: Growing Economy"
"South Asia",SAS,2023,0.28835901,"GDP: Growing Economy | Inflation: Price Stable"
"South Asia",SAS,2024,0.28410279,"Inflation: Price Stable | GDP: Growing Economy"
"South Asia (IDA & IBRD)",TSA,2015,0.28709337,"GDP: Growing Economy | Inflation: Price Stable"
"South Asia (IDA & IBRD)",TSA,2016,0.28784803,"Inflation: Price Stable | GDP: Growing Economy"
"South Asia (IDA & IBRD)",TSA,2017,0.28521426,"GDP: Growing Economy | Inflation: Price Stable"
"South Asia (IDA & IBRD)",TSA,2018,0.28462196,"Inflation: Price Stable | GDP: Growing Economy"
"South Asia (IDA & IBRD)",TSA,2019,0.27918770,"GDP: Growing Economy | Inflation: Price Stable"
"South Asia (IDA & IBRD)",TSA,2020,0.25741081,"Inflation: Price Stable | GDP: Weak Economy"
"South Asia (IDA & IBRD)",TSA,2021,0.29046818,"GDP: Growing Economy | Inflation: Price Stable"
"South Asia (IDA & IBRD)",TSA,2022,0.28479200,"GDP: Growing Economy | Inflation: Price Stable"
"South Asia (IDA & IBRD)",TSA,2023,0.28835901,"Inflation: Price Stable | GDP: Growing Economy"
"South Asia (IDA & IBRD)",TSA,2024,0.28410279,"GDP: Growing Economy | Inflation: Price Stable"
"South Sudan",SSD,2015,0.18679493,"Interest Rate: Normal Cost | Inflation: Price Stable"
"South Sudan",SSD,2016,0.09699794,"Interest Rate: Normal Cost"
"South Sudan",SSD,2017,0.22347056,"Interest Rate: Low Cost | Inflation: Manageable"
"South Sudan",SSD,2018,0.20356260,"Inflation: Price Stable | Interest Rate: Normal Cost"
"South Sudan",SSD,2019,0.19952709,"Interest Rate: Normal Cost"
"South Sudan",SSD,2020,0.17436332,"Inflation: Price Stable | Interest Rate: High Cost"
"South Sudan",SSD,2021,0.20869601,"Interest Rate: Normal Cost | Inflation: Price Stable"
"South Sudan",SSD,2022,0.26761225,"Inflation: Price Stable | Interest Rate: Low Cost"
"South Sudan",SSD,2023,0.26509602,"Interest Rate: Low Cost | Inflation: Price Stable"
"South Sudan",SSD,2024,0.20005077,"Inflation: Manageable | Interest Rate: Normal Cost"
Spain,ESP,2015,0.44257272,"Inflation: Price Stable | Private Credit: Average | Private Credit: Average | GDP: Growing Economy"
Spain,ESP,2016,0.42951586,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Spain,ESP,2017,0.42056261,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Spain,ESP,2018,0.41060534,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Spain,ESP,2019,0.40373586,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Spain,ESP,2020,0.39281746,"Private Credit: Weak | Private Credit: Weak | GDP: Weak Economy | Inflation: Price Stable"
Spain,ESP,2021,0.41939825,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Spain,ESP,2022,0.40212569,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Private Credit: Weak"
Spain,ESP,2023,0.38120004,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Spain,ESP,2024,0.37798904,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Sri Lanka",LKA,2015,0.27941171,"GDP: Growing Economy | Inflation: Price Stable"
"Sri Lanka",LKA,2016,0.28128186,"Inflation: Price Stable | GDP: Growing Economy"
"Sri Lanka",LKA,2017,0.28311295,"GDP: Growing Economy | Inflation: Price Stable"
"Sri Lanka",LKA,2018,0.27564054,"Inflation: Price Stable | GDP: Growing Economy"
"Sri Lanka",LKA,2019,0.26925754,"GDP: Growing Economy | Inflation: Price Stable"
"Sri Lanka",LKA,2020,0.25807921,"Inflation: Price Stable | GDP: Weak Economy"
"Sri Lanka",LKA,2021,0.27817286,"GDP: Growing Economy | Inflation: Price Stable"
"Sri Lanka",LKA,2022,0.23510568,"Inflation: Price Stable | GDP: Weak Economy"
"Sri Lanka",LKA,2023,0.25940292,"GDP: Growing Economy | Inflation: Price Stable"
"Sri Lanka",LKA,2024,0.28286790,"Inflation: Price Stable | GDP: Growing Economy"
"St. Kitts and Nevis",KNA,2015,0.24516742,"Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak | Interest Rate: High Cost"
"St. Kitts and Nevis",KNA,2016,0.25110030,"Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"St. Kitts and Nevis",KNA,2017,0.24391948,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | GDP: Growing Economy"
"St. Kitts and Nevis",KNA,2018,0.24210163,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost"
"St. Kitts and Nevis",KNA,2019,0.24390788,"Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"St. Kitts and Nevis",KNA,2020,0.21320430,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | GDP: Weak Economy"
"St. Kitts and Nevis",KNA,2021,0.26308439,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost"
"St. Kitts and Nevis",KNA,2022,0.28792899,"Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"St. Kitts and Nevis",KNA,2023,0.27027673,"GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
"St. Kitts and Nevis",KNA,2024,0.26885904,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Interest Rate: High Cost"
"St. Lucia",LCA,2015,0.41824488,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
"St. Lucia",LCA,2016,0.41341550,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
"St. Lucia",LCA,2017,0.40932410,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy | Interest Rate: High Cost"
"St. Lucia",LCA,2018,0.39957020,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"St. Lucia",LCA,2019,0.39222389,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
"St. Lucia",LCA,2020,0.36350546,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Weak Economy | Interest Rate: High Cost"
"St. Lucia",LCA,2021,0.44411619,"Interest Rate: Normal Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"St. Lucia",LCA,2022,0.43828130,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak"
"St. Lucia",LCA,2023,0.39334251,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
"St. Lucia",LCA,2024,0.39845557,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"St. Vincent and the Grenadines",VCT,2015,0.38899871,"Private Credit: Weak | GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Inflation: Price Stable"
"St. Vincent and the Grenadines",VCT,2016,0.38997357,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"St. Vincent and the Grenadines",VCT,2017,0.38501102,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
